"metric","kernel","window_type","window_size","macroFScore","microFScore","isOneHot"
chebyshev,tricube,variable,191.360000,0.38424161,0.17665371,false
chebyshev,tricube,variable,193.440000,0.16666667,0.16666667,false
chebyshev,tricube,variable,195.520000,0.16666667,0.16666667,false
chebyshev,tricube,variable,197.600000,0.16666667,0.16666667,false
chebyshev,tricube,variable,199.680000,0.16666667,0.16666667,false
chebyshev,tricube,variable,201.760000,0.16666667,0.16666667,false
chebyshev,tricube,variable,203.840000,0.16666667,0.16666667,false
chebyshev,tricube,variable,205.920000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.010000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.020000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.030000,0.38750145,0.18638423,false
chebyshev,tricube,fixed,0.040000,0.52142350,0.27939251,false
chebyshev,tricube,fixed,0.050000,0.54930124,0.36098174,false
chebyshev,tricube,fixed,0.060000,0.59202408,0.44086923,false
chebyshev,tricube,fixed,0.070000,0.66654752,0.55905576,false
chebyshev,tricube,fixed,0.080000,0.75389977,0.69363678,false
chebyshev,tricube,fixed,0.090000,0.80935065,0.77936239,false
chebyshev,tricube,fixed,0.100000,0.83833934,0.81949066,false
chebyshev,tricube,fixed,0.110000,0.86094078,0.84813994,false
chebyshev,tricube,fixed,0.120000,0.86967144,0.86113974,false
chebyshev,tricube,fixed,0.130000,0.88301641,0.88005178,false
chebyshev,tricube,fixed,0.140000,0.88060547,0.87598418,false
chebyshev,tricube,fixed,0.150000,0.88223974,0.87673535,false
chebyshev,tricube,fixed,0.160000,0.89451736,0.89055401,false
chebyshev,tricube,fixed,0.170000,0.89531983,0.89094827,false
chebyshev,tricube,fixed,0.180000,0.90899336,0.90518718,false
chebyshev,tricube,fixed,0.190000,0.91312050,0.90971271,false
chebyshev,tricube,fixed,0.200000,0.90175011,0.89633882,false
chebyshev,tricube,fixed,0.210000,0.89368119,0.88681100,false
chebyshev,tricube,fixed,0.220000,0.89368119,0.88681100,false
chebyshev,tricube,fixed,0.230000,0.88169055,0.87370581,false
chebyshev,tricube,fixed,0.240000,0.87777301,0.86897809,false
chebyshev,tricube,fixed,0.250000,0.87777301,0.86897809,false
chebyshev,tricube,fixed,0.260000,0.87011626,0.85979542,false
chebyshev,tricube,fixed,0.270000,0.86255029,0.85060451,false
chebyshev,tricube,fixed,0.280000,0.85885602,0.84615124,false
chebyshev,tricube,fixed,0.290000,0.86134349,0.85048272,false
chebyshev,tricube,fixed,0.300000,0.86522597,0.85514136,false
chebyshev,tricube,fixed,0.310000,0.85378133,0.84125478,false
chebyshev,tricube,fixed,0.320000,0.85378133,0.84125478,false
chebyshev,tricube,fixed,0.330000,0.85182981,0.83742157,false
chebyshev,tricube,fixed,0.340000,0.85388510,0.83741253,false
chebyshev,tricube,fixed,0.350000,0.84122957,0.82282876,false
chebyshev,tricube,fixed,0.360000,0.83023924,0.80878328,false
chebyshev,tricube,fixed,0.370000,0.82304344,0.79940734,false
chebyshev,tricube,fixed,0.380000,0.81564718,0.78980614,false
chebyshev,tricube,fixed,0.390000,0.81564718,0.78980614,false
chebyshev,tricube,fixed,0.400000,0.81564718,0.78980614,false
chebyshev,tricube,fixed,0.410000,0.79801541,0.76615082,false
chebyshev,tricube,fixed,0.420000,0.78729285,0.75160982,false
chebyshev,tricube,fixed,0.430000,0.78362504,0.74662218,false
chebyshev,tricube,fixed,0.440000,0.77658242,0.73688244,false
chebyshev,tricube,fixed,0.450000,0.76954551,0.72706917,false
chebyshev,tricube,fixed,0.460000,0.76250955,0.71717739,false
chebyshev,tricube,fixed,0.470000,0.74842195,0.69713805,false
chebyshev,tricube,fixed,0.480000,0.73310125,0.67164307,false
chebyshev,tricube,fixed,0.490000,0.72589566,0.65712808,false
chebyshev,tricube,fixed,0.500000,0.71930719,0.63982537,false
chebyshev,tricube,fixed,0.510000,0.71231136,0.62892077,false
chebyshev,tricube,fixed,0.520000,0.69437346,0.59973418,false
chebyshev,tricube,fixed,0.530000,0.68392270,0.58384941,false
chebyshev,tricube,fixed,0.540000,0.65800220,0.54074074,false
chebyshev,tricube,fixed,0.550000,0.65020144,0.52706374,false
chebyshev,tricube,fixed,0.560000,0.63858516,0.50730995,false
chebyshev,tricube,fixed,0.570000,0.61870211,0.47361922,false
chebyshev,tricube,fixed,0.580000,0.61432184,0.46586927,false
chebyshev,tricube,fixed,0.590000,0.60608570,0.45216049,false
chebyshev,tricube,fixed,0.600000,0.60233953,0.44626771,false
chebyshev,tricube,fixed,0.610000,0.58897379,0.42395813,false
chebyshev,tricube,fixed,0.620000,0.57821273,0.40689977,false
chebyshev,tricube,fixed,0.630000,0.55671025,0.37311016,false
chebyshev,tricube,fixed,0.640000,0.57200286,0.36905821,false
chebyshev,tricube,fixed,0.650000,0.56382774,0.35559120,false
chebyshev,tricube,fixed,0.660000,0.55970400,0.34648442,false
chebyshev,tricube,fixed,0.670000,0.55138195,0.32758621,false
chebyshev,tricube,fixed,0.680000,0.54295744,0.31360537,false
chebyshev,tricube,fixed,0.690000,0.53012048,0.28924594,false
chebyshev,tricube,fixed,0.700000,0.52578622,0.28173217,false
chebyshev,tricube,fixed,0.710000,0.52142350,0.27405400,false
chebyshev,tricube,fixed,0.720000,0.51703185,0.26620504,false
chebyshev,tricube,fixed,0.730000,0.51703185,0.26620504,false
chebyshev,tricube,fixed,0.740000,0.41260745,0.25617284,false
chebyshev,tricube,fixed,0.750000,0.40955742,0.24815109,false
chebyshev,tricube,fixed,0.760000,0.40955742,0.24815109,false
chebyshev,tricube,fixed,0.770000,0.40955742,0.24815109,false
chebyshev,tricube,fixed,0.780000,0.40338505,0.23154623,false
chebyshev,tricube,fixed,0.790000,0.40338505,0.23154623,false
chebyshev,tricube,fixed,0.800000,0.38750145,0.18638423,false
chebyshev,tricube,fixed,0.810000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.820000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.830000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.840000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.850000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.860000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.870000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.880000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.890000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.900000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.910000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.920000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.930000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.940000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.950000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.960000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.970000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.980000,0.16666667,0.16666667,false
chebyshev,tricube,fixed,0.990000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,2.080000,0.84059016,0.81814722,false
chebyshev,gaussian,variable,4.160000,0.81609746,0.78611082,false
chebyshev,gaussian,variable,6.240000,0.81895497,0.78561499,false
chebyshev,gaussian,variable,8.320000,0.80525239,0.76697827,false
chebyshev,gaussian,variable,10.400000,0.78825180,0.74325915,false
chebyshev,gaussian,variable,12.480000,0.77450087,0.72322838,false
chebyshev,gaussian,variable,14.560000,0.76112037,0.69722664,false
chebyshev,gaussian,variable,16.640000,0.74755036,0.67593354,false
chebyshev,gaussian,variable,18.720000,0.73391022,0.65469369,false
chebyshev,gaussian,variable,20.800000,0.72017341,0.63214599,false
chebyshev,gaussian,variable,22.880000,0.68169124,0.56962078,false
chebyshev,gaussian,variable,24.960000,0.66736768,0.54634255,false
chebyshev,gaussian,variable,27.040000,0.62679788,0.47628876,false
chebyshev,gaussian,variable,29.120000,0.60768230,0.44149969,false
chebyshev,gaussian,variable,31.200000,0.59203887,0.41282159,false
chebyshev,gaussian,variable,33.280000,0.56792721,0.36760549,false
chebyshev,gaussian,variable,35.360000,0.54295744,0.31944522,false
chebyshev,gaussian,variable,37.440000,0.51703185,0.27012413,false
chebyshev,gaussian,variable,39.520000,0.49004594,0.21512268,false
chebyshev,gaussian,variable,41.600000,0.48543742,0.20586906,false
chebyshev,gaussian,variable,43.680000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,45.760000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,47.840000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,49.920000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,52.000000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,54.080000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,56.160000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,58.240000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,60.320000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,62.400000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,64.480000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,66.560000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,68.640000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,70.720000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,72.800000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,74.880000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,76.960000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,79.040000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,81.120000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,83.200000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,85.280000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,87.360000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,89.440000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,91.520000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,93.600000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,95.680000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,97.760000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,99.840000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,101.920000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,104.000000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,106.080000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,108.160000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,110.240000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,112.320000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,114.400000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,116.480000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,118.560000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,120.640000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,122.720000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,124.800000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,126.880000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,128.960000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,131.040000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,133.120000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,135.200000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,137.280000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,139.360000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,141.440000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,143.520000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,145.600000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,147.680000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,149.760000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,151.840000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,153.920000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,156.000000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,158.080000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,160.160000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,162.240000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,164.320000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,166.400000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,168.480000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,170.560000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,172.640000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,174.720000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,176.800000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,178.880000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,180.960000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,183.040000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,185.120000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,187.200000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,189.280000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,191.360000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,193.440000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,195.520000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,197.600000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,199.680000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,201.760000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,203.840000,0.16666667,0.16666667,false
chebyshev,gaussian,variable,205.920000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.010000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.020000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.030000,0.38750145,0.18638423,false
chebyshev,gaussian,fixed,0.040000,0.51703185,0.27055806,false
chebyshev,gaussian,fixed,0.050000,0.55970400,0.35369052,false
chebyshev,gaussian,fixed,0.060000,0.60275451,0.44218042,false
chebyshev,gaussian,fixed,0.070000,0.67455477,0.55655318,false
chebyshev,gaussian,fixed,0.080000,0.75094838,0.67803897,false
chebyshev,gaussian,fixed,0.090000,0.79601958,0.75049523,false
chebyshev,gaussian,fixed,0.100000,0.81994195,0.78504429,false
chebyshev,gaussian,fixed,0.110000,0.83582090,0.80493108,false
chebyshev,gaussian,fixed,0.120000,0.82984117,0.79874559,false
chebyshev,gaussian,fixed,0.130000,0.81746687,0.79024215,false
chebyshev,gaussian,fixed,0.140000,0.80336712,0.77128103,false
chebyshev,gaussian,fixed,0.150000,0.79892328,0.76288605,false
chebyshev,gaussian,fixed,0.160000,0.77430241,0.72778294,false
chebyshev,gaussian,fixed,0.170000,0.76066723,0.70848839,false
chebyshev,gaussian,fixed,0.180000,0.74011214,0.67176621,false
chebyshev,gaussian,fixed,0.190000,0.71915843,0.63908253,false
chebyshev,gaussian,fixed,0.200000,0.67219417,0.56222928,false
chebyshev,gaussian,fixed,0.210000,0.62239227,0.47933035,false
chebyshev,gaussian,fixed,0.220000,0.60981359,0.45795418,false
chebyshev,gaussian,fixed,0.230000,0.59990147,0.41823516,false
chebyshev,gaussian,fixed,0.240000,0.58409121,0.38831796,false
chebyshev,gaussian,fixed,0.250000,0.55555556,0.33715264,false
chebyshev,gaussian,fixed,0.260000,0.53442679,0.29660141,false
chebyshev,gaussian,fixed,0.270000,0.40955742,0.24815109,false
chebyshev,gaussian,fixed,0.280000,0.40648350,0.23994470,false
chebyshev,gaussian,fixed,0.290000,0.40026141,0.22294788,false
chebyshev,gaussian,fixed,0.300000,0.39073264,0.19586898,false
chebyshev,gaussian,fixed,0.310000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.320000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.330000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.340000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.350000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.360000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.370000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.380000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.390000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.400000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.410000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.420000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.430000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.440000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.450000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.460000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.470000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.480000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.490000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.500000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.510000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.520000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.530000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.540000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.550000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.560000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.570000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.580000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.590000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.600000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.610000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.620000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.630000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.640000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.650000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.660000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.670000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.680000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.690000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.700000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.710000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.720000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.730000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.740000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.750000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.760000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.770000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.780000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.790000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.800000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.810000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.820000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.830000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.840000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.850000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.860000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.870000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.880000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.890000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.900000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.910000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.920000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.930000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.940000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.950000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.960000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.970000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.980000,0.16666667,0.16666667,false
chebyshev,gaussian,fixed,0.990000,0.16666667,0.16666667,false
chebyshev,cosine,variable,2.080000,0.90518201,0.90424853,false
chebyshev,cosine,variable,4.160000,0.88640663,0.88173097,false
chebyshev,cosine,variable,6.240000,0.88087303,0.87282197,false
chebyshev,cosine,variable,8.320000,0.87526344,0.86793684,false
chebyshev,cosine,variable,10.400000,0.87526344,0.86793684,false
chebyshev,cosine,variable,12.480000,0.87271086,0.86392758,false
chebyshev,cosine,variable,14.560000,0.87656348,0.86839564,false
chebyshev,cosine,variable,16.640000,0.87656348,0.86839564,false
chebyshev,cosine,variable,18.720000,0.87656348,0.86839564,false
chebyshev,cosine,variable,20.800000,0.87766193,0.86863293,false
chebyshev,cosine,variable,22.880000,0.87376075,0.86383044,false
chebyshev,cosine,variable,24.960000,0.87231871,0.86334193,false
chebyshev,cosine,variable,27.040000,0.88188859,0.87277372,false
chebyshev,cosine,variable,29.120000,0.87796931,0.86794567,false
chebyshev,cosine,variable,31.200000,0.88454913,0.87714225,false
chebyshev,cosine,variable,33.280000,0.87670703,0.86786953,false
chebyshev,cosine,variable,35.360000,0.87670703,0.86786953,false
chebyshev,cosine,variable,37.440000,0.87120241,0.86328914,false
chebyshev,cosine,variable,39.520000,0.86739131,0.85881789,false
chebyshev,cosine,variable,41.600000,0.86739131,0.85881789,false
chebyshev,cosine,variable,43.680000,0.86739131,0.85881789,false
chebyshev,cosine,variable,45.760000,0.85964384,0.84955861,false
chebyshev,cosine,variable,47.840000,0.85964384,0.84955861,false
chebyshev,cosine,variable,49.920000,0.85964384,0.84955861,false
chebyshev,cosine,variable,52.000000,0.84829152,0.83579258,false
chebyshev,cosine,variable,54.080000,0.85392011,0.84033209,false
chebyshev,cosine,variable,56.160000,0.84296395,0.82666667,false
chebyshev,cosine,variable,58.240000,0.84296395,0.82666667,false
chebyshev,cosine,variable,60.320000,0.84296395,0.82666667,false
chebyshev,cosine,variable,62.400000,0.84296395,0.82666667,false
chebyshev,cosine,variable,64.480000,0.84296395,0.82666667,false
chebyshev,cosine,variable,66.560000,0.83558321,0.81732933,false
chebyshev,cosine,variable,68.640000,0.83748267,0.81812247,false
chebyshev,cosine,variable,70.720000,0.83396313,0.81350661,false
chebyshev,cosine,variable,72.800000,0.83396313,0.81350661,false
chebyshev,cosine,variable,74.880000,0.83396313,0.81350661,false
chebyshev,cosine,variable,76.960000,0.82652166,0.80402385,false
chebyshev,cosine,variable,79.040000,0.81934363,0.79462655,false
chebyshev,cosine,variable,81.120000,0.81422672,0.78594126,false
chebyshev,cosine,variable,83.200000,0.81060566,0.78109931,false
chebyshev,cosine,variable,85.280000,0.80357672,0.77159887,false
chebyshev,cosine,variable,87.360000,0.80357672,0.77159887,false
chebyshev,cosine,variable,89.440000,0.80585949,0.77242841,false
chebyshev,cosine,variable,91.520000,0.79892328,0.76288605,false
chebyshev,cosine,variable,93.600000,0.79892328,0.76288605,false
chebyshev,cosine,variable,95.680000,0.79553573,0.75821638,false
chebyshev,cosine,variable,97.760000,0.78862559,0.74857834,false
chebyshev,cosine,variable,99.840000,0.78525081,0.74383090,false
chebyshev,cosine,variable,101.920000,0.78187895,0.73903509,false
chebyshev,cosine,variable,104.000000,0.77850946,0.73418909,false
chebyshev,cosine,variable,106.080000,0.76825953,0.71942667,false
chebyshev,cosine,variable,108.160000,0.75111685,0.69434111,false
chebyshev,cosine,variable,110.240000,0.73762745,0.67332116,false
chebyshev,cosine,variable,112.320000,0.72067583,0.64539345,false
chebyshev,cosine,variable,114.400000,0.71369824,0.63461570,false
chebyshev,cosine,variable,116.480000,0.70668954,0.62370471,false
chebyshev,cosine,variable,118.560000,0.69602028,0.60753346,false
chebyshev,cosine,variable,120.640000,0.67807110,0.57954518,false
chebyshev,cosine,variable,122.720000,0.67105788,0.56692945,false
chebyshev,cosine,variable,124.800000,0.64571355,0.52259483,false
chebyshev,cosine,variable,126.880000,0.63801447,0.51149853,false
chebyshev,cosine,variable,128.960000,0.63072349,0.49722153,false
chebyshev,cosine,variable,131.040000,0.60408518,0.43203463,false
chebyshev,cosine,variable,133.120000,0.58032678,0.38772402,false
chebyshev,cosine,variable,135.200000,0.55941349,0.35646428,false
chebyshev,cosine,variable,137.280000,0.54253261,0.32422947,false
chebyshev,cosine,variable,139.360000,0.52941280,0.30057368,false
chebyshev,cosine,variable,141.440000,0.40786319,0.27610693,false
chebyshev,cosine,variable,143.520000,0.40029963,0.26107269,false
chebyshev,cosine,variable,145.600000,0.40029963,0.26107269,false
chebyshev,cosine,variable,147.680000,0.39200727,0.24537037,false
chebyshev,cosine,variable,149.760000,0.40955742,0.24815109,false
chebyshev,cosine,variable,151.840000,0.40648350,0.23994470,false
chebyshev,cosine,variable,153.920000,0.40648350,0.23994470,false
chebyshev,cosine,variable,156.000000,0.38750145,0.18638423,false
chebyshev,cosine,variable,158.080000,0.38750145,0.18638423,false
chebyshev,cosine,variable,160.160000,0.38424161,0.17665371,false
chebyshev,cosine,variable,162.240000,0.16666667,0.16666667,false
chebyshev,cosine,variable,164.320000,0.16666667,0.16666667,false
chebyshev,cosine,variable,166.400000,0.16666667,0.16666667,false
chebyshev,cosine,variable,168.480000,0.16666667,0.16666667,false
chebyshev,cosine,variable,170.560000,0.16666667,0.16666667,false
chebyshev,cosine,variable,172.640000,0.16666667,0.16666667,false
chebyshev,cosine,variable,174.720000,0.16666667,0.16666667,false
chebyshev,cosine,variable,176.800000,0.16666667,0.16666667,false
chebyshev,cosine,variable,178.880000,0.16666667,0.16666667,false
chebyshev,cosine,variable,180.960000,0.16666667,0.16666667,false
chebyshev,cosine,variable,183.040000,0.16666667,0.16666667,false
chebyshev,cosine,variable,185.120000,0.16666667,0.16666667,false
chebyshev,cosine,variable,187.200000,0.16666667,0.16666667,false
chebyshev,cosine,variable,189.280000,0.16666667,0.16666667,false
chebyshev,cosine,variable,191.360000,0.16666667,0.16666667,false
chebyshev,cosine,variable,193.440000,0.16666667,0.16666667,false
chebyshev,cosine,variable,195.520000,0.16666667,0.16666667,false
chebyshev,cosine,variable,197.600000,0.16666667,0.16666667,false
chebyshev,cosine,variable,199.680000,0.16666667,0.16666667,false
chebyshev,cosine,variable,201.760000,0.16666667,0.16666667,false
chebyshev,cosine,variable,203.840000,0.16666667,0.16666667,false
chebyshev,cosine,variable,205.920000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.010000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.020000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.030000,0.38750145,0.18638423,false
chebyshev,cosine,fixed,0.040000,0.52142350,0.27939251,false
chebyshev,cosine,fixed,0.050000,0.54930124,0.36098174,false
chebyshev,cosine,fixed,0.060000,0.59202408,0.44086923,false
chebyshev,cosine,fixed,0.070000,0.66284020,0.55365707,false
chebyshev,cosine,fixed,0.080000,0.75076990,0.68526039,false
chebyshev,cosine,fixed,0.090000,0.80833363,0.77559015,false
chebyshev,cosine,fixed,0.100000,0.83833934,0.81949066,false
chebyshev,cosine,fixed,0.110000,0.86094078,0.84813994,false
chebyshev,cosine,fixed,0.120000,0.86171719,0.85168997,false
chebyshev,cosine,fixed,0.130000,0.87016553,0.86262024,false
chebyshev,cosine,fixed,0.140000,0.87807733,0.87153981,false
chebyshev,cosine,fixed,0.150000,0.89258256,0.88593740,false
chebyshev,cosine,fixed,0.160000,0.90477876,0.90007968,false
chebyshev,cosine,fixed,0.170000,0.89670768,0.89111509,false
chebyshev,cosine,fixed,0.180000,0.89770177,0.89158587,false
chebyshev,cosine,fixed,0.190000,0.88552992,0.87815771,false
